__time,/Target/state.0,/Target/state.1,/Target/state.10,/Target/state.11,/Target/state.2,/Target/state.3,/Target/state.4,/Target/state.5,/Target/state.6,/Target/state.7,/Target/state.8,/Target/state.9,/model_state_calcs/state.0,/model_state_calcs/state.1,/model_state_calcs/state.10,/model_state_calcs/state.11,/model_state_calcs/state.2,/model_state_calcs/state.3,/model_state_calcs/state.4,/model_state_calcs/state.5,/model_state_calcs/state.6,/model_state_calcs/state.7,/model_state_calcs/state.8,/model_state_calcs/state.9,/model_state_calcs0/state.0,/model_state_calcs0/state.1,/model_state_calcs0/state.10,/model_state_calcs0/state.11,/model_state_calcs0/state.2,/model_state_calcs0/state.3,/model_state_calcs0/state.4,/model_state_calcs0/state.5,/model_state_calcs0/state.6,/model_state_calcs0/state.7,/model_state_calcs0/state.8,/model_state_calcs0/state.9,/model_state_calcs2/state.0,/model_state_calcs2/state.1,/model_state_calcs2/state.10,/model_state_calcs2/state.11,/model_state_calcs2/state.2,/model_state_calcs2/state.3,/model_state_calcs2/state.4,/model_state_calcs2/state.5,/model_state_calcs2/state.6,/model_state_calcs2/state.7,/model_state_calcs2/state.8,/model_state_calcs2/state.9,/model_state_calcs3/state.0,/model_state_calcs3/state.1,/model_state_calcs3/state.10,/model_state_calcs3/state.11,/model_state_calcs3/state.2,/model_state_calcs3/state.3,/model_state_calcs3/state.4,/model_state_calcs3/state.5,/model_state_calcs3/state.6,/model_state_calcs3/state.7,/model_state_calcs3/state.8,/model_state_calcs3/state.9,/model_state_calcs4/state.0,/model_state_calcs4/state.1,/model_state_calcs4/state.10,/model_state_calcs4/state.11,/model_state_calcs4/state.2,/model_state_calcs4/state.3,/model_state_calcs4/state.4,/model_state_calcs4/state.5,/model_state_calcs4/state.6,/model_state_calcs4/state.7,/model_state_calcs4/state.8,/model_state_calcs4/state.9,/model_state_calcs5/state.0,/model_state_calcs5/state.1,/model_state_calcs5/state.10,/model_state_calcs5/state.11,/model_state_calcs5/state.2,/model_state_calcs5/state.3,/model_state_calcs5/state.4,/model_state_calcs5/state.5,/model_state_calcs5/state.6,/model_state_calcs5/state.7,/model_state_calcs5/state.8,/model_state_calcs5/state.9,/mpc_solution/pitch,/mpc_solution/roll,/mpc_solution/thrust,/mpc_solution/yaw_rate,/true_state/state.0,/true_state/state.1,/true_state/state.10,/true_state/state.11,/true_state/state.2,/true_state/state.3,/true_state/state.4,/true_state/state.5,/true_state/state.6,/true_state/state.7,/true_state/state.8,/true_state/state.9
1738079383.150278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.066945,0.241511,-0.018939,-0.007479,0.123224,0.004707,0.000691,0.000976,-0.000684,-0.004936,-0.132032,0.003529
1738079383.172290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.482300,-2.957194,33271.000000,-89.954079,,,,,,,,,,,,
1738079383.172425,,,,,,,,,,,,,-3.066646,0.241619,2.000000,-1.569995,0.121843,0.012389,0.009529,-0.056588,-0.051613,0.043324,-0.172753,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.172435,,,,,,,,,,,,,,,,,,,,,,,,,-3.066945,0.241511,-0.018939,-0.007479,0.123224,0.004707,0.000691,0.000976,-0.000684,-0.004936,-0.132032,0.003529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.172441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064958,0.242786,-0.023987,-2.000000,0.118097,0.057089,0.059953,-0.090107,-0.158207,0.082969,-0.265975,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.172447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.060383,0.246236,-2.000000,-2.000000,0.109498,0.081021,0.149457,-0.244774,-0.263000,0.012740,-0.352439,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.172453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.052561,0.251925,-2.000000,-2.000000,0.089411,0.041198,0.254044,-0.577855,-0.359922,-0.113085,-0.416994,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.172459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.039187,0.257148,-2.000000,-2.000000,0.053041,-0.040630,0.378092,-1.000000,-0.450596,-0.244387,-0.470258,-2.000000,,,,,,,,,,,,,,,,
1738079383.172819,-0.494726,0.028845,0.000000,0.000000,1.018323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.172980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.066553,0.241759,-0.005804,0.018486,0.123194,0.005641,0.001973,0.000500,-0.009082,-0.003694,-0.128078,-0.047920
1738079383.173277,-0.494774,0.028847,0.000000,0.000000,1.018337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.173399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.066303,0.241579,-0.042198,0.035039,0.123003,0.005453,0.000299,-0.000796,0.006402,-0.010050,-0.124395,0.059357
1738079383.180727,-0.494740,0.029160,0.000000,0.000000,1.018253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.180833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065969,0.241656,-0.046074,0.044887,0.123415,0.005817,0.000670,0.001917,-0.001523,-0.012806,-0.121002,-0.006000
1738079383.190546,-0.494792,0.028844,0.000000,0.000000,1.018359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.190659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065619,0.241714,0.059379,0.052927,0.123236,0.006177,0.000817,0.000267,-0.002216,0.002466,-0.117417,-0.008354
1738079383.201219,-0.494737,0.028847,0.000000,0.000000,1.018324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.201764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065344,0.241617,0.049113,0.034447,0.123178,0.005970,-0.000011,-0.000162,-0.006053,0.003724,-0.117851,-0.028870
1738079383.234997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.064550,-3.332236,34135.000000,-87.551903,,,,,,,,,,,,
1738079383.235094,,,,,,,,,,,,,-3.064877,0.241724,2.000000,-1.528069,0.122130,0.018015,0.010983,-0.042001,-0.058158,0.053486,-0.156811,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.235104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.062773,0.242959,-0.024681,-2.000000,0.119194,0.066942,0.064066,-0.070242,-0.165624,0.092557,-0.249323,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.235108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.057672,0.246582,-2.000000,-2.000000,0.111449,0.093773,0.154871,-0.227365,-0.271187,0.021639,-0.335273,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.235116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.049471,0.252634,-2.000000,-2.000000,0.091985,0.054739,0.257593,-0.567876,-0.368712,-0.104728,-0.398733,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.235120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.036005,0.258507,-2.000000,-2.000000,0.055713,-0.028296,0.377722,-1.000000,-0.460033,-0.236502,-0.450704,-2.000000,,,,,,,,,,,,,,,,
1738079383.235127,,,,,,,,,,,,,,,,,,,,,,,,,-3.065344,0.241617,0.049113,0.034447,0.123178,0.005970,-0.000011,-0.000162,-0.006053,0.003724,-0.117851,-0.028870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.235670,-0.494718,0.028837,0.000000,0.000000,1.018327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.235908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064875,0.241763,-0.054063,0.089209,0.123128,0.006996,0.000871,-0.000413,-0.005311,-0.011017,-0.107002,-0.015756
1738079383.236296,-0.494748,0.028842,0.000000,0.000000,1.018334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.236491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064490,0.241728,0.061321,0.113248,0.122935,0.007207,0.000401,-0.001448,-0.001552,0.005511,-0.098535,0.011525
1738079383.236876,-0.494788,0.028830,0.000000,0.000000,1.018364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.237100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064263,0.241583,0.001648,0.087666,0.123220,0.006403,-0.000589,0.000699,-0.004466,-0.001368,-0.097136,-0.009418
1738079383.241582,-0.494795,0.028838,0.000000,0.000000,1.018351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.241846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.063880,0.241577,0.003682,0.098361,0.123174,0.006785,-0.000449,0.000213,-0.005645,-0.000947,-0.090970,-0.013669
1738079383.252063,-0.494773,0.028817,0.000000,0.000000,1.018329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.252346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.063368,0.241798,0.107836,0.150092,0.122811,0.007818,0.001010,-0.002030,-0.005357,0.016596,-0.077430,-0.007839
1738079383.277180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.896773,-3.281539,35693.000000,-80.925896,,,,,,,,,,,,
1738079383.277329,,,,,,,,,,,,,-3.062644,0.241935,2.000000,-1.412423,0.122370,0.025869,0.011363,-0.015376,-0.057274,0.068012,-0.110597,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.277351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.060010,0.243181,-0.026595,-2.000000,0.120877,0.079082,0.064324,-0.035632,-0.165856,0.107321,-0.200309,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.277359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.054465,0.246956,-2.000000,-2.000000,0.114612,0.107974,0.153178,-0.198257,-0.272683,0.036282,-0.286270,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.277374,,,,,,,,,,,,,,,,,,,,,,,,,-3.063368,0.241798,0.107836,0.150092,0.122811,0.007818,0.001010,-0.002030,-0.005357,0.016596,-0.077430,-0.007839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.277381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.046335,0.253510,-2.000000,-2.000000,0.096136,0.068703,0.249963,-0.552056,-0.371142,-0.090209,-0.349450,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.277387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.033623,0.260572,-2.000000,-2.000000,0.059856,-0.017356,0.362823,-1.000000,-0.463284,-0.222127,-0.400919,-2.000000,,,,,,,,,,,,,,,,
1738079383.277933,-0.494738,0.028824,0.000000,0.000000,1.018324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.278222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.063128,0.241616,0.008668,0.097202,0.122994,0.006914,-0.000383,-0.000324,-0.006537,0.005460,-0.078741,-0.012566
1738079383.278672,-0.494735,0.028855,0.000000,0.000000,1.018328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.278898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.062854,0.241443,0.036697,0.093481,0.122881,0.006483,-0.001308,-0.000902,-0.004588,0.010565,-0.074501,0.002898
1738079383.281738,-0.494752,0.028848,0.000000,0.000000,1.018354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.281956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.062357,0.241603,-0.014222,0.173482,0.122869,0.007521,0.000045,-0.000705,-0.002091,0.003913,-0.056493,0.017012
1738079383.291644,-0.494794,0.028829,0.000000,0.000000,1.018356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.291921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.062029,0.241454,0.031325,0.152122,0.122989,0.007235,-0.000864,0.000226,-0.002949,0.010793,-0.051379,0.006759
1738079383.301641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.061758,0.241218,0.033862,0.136568,0.123154,0.006686,-0.002021,0.001150,-0.008587,0.012782,-0.046365,-0.029096
1738079383.302081,-0.494770,0.028845,0.000000,0.000000,1.018321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.326061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.564300,-3.488121,35834.000000,-81.700783,,,,,,,,,,,,
1738079383.326167,,,,,,,,,,,,,-3.061152,0.241282,2.000000,-1.425948,0.122950,0.021940,0.010412,-0.009331,-0.060879,0.062209,-0.080354,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.326185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.058832,0.242653,-0.026371,-2.000000,0.121749,0.070358,0.065559,-0.031884,-0.168962,0.101192,-0.170491,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.326194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.053876,0.246810,-2.000000,-2.000000,0.115661,0.094559,0.155061,-0.198202,-0.275236,0.029917,-0.256214,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.326202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.046556,0.253983,-2.000000,-2.000000,0.097171,0.052029,0.251428,-0.554028,-0.373297,-0.096722,-0.319108,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.326217,,,,,,,,,,,,,,,,,,,,,,,,,-3.061758,0.241218,0.033862,0.136568,0.123154,0.006686,-0.002021,0.001150,-0.008587,0.012782,-0.046365,-0.029096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.326224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.034745,0.262059,-2.000000,-2.000000,0.060826,-0.036805,0.365574,-1.000000,-0.465140,-0.228742,-0.370364,-2.000000,,,,,,,,,,,,,,,,
1738079383.326705,-0.494737,0.028862,0.000000,0.000000,1.018316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.326911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.061195,0.241323,-0.048761,0.205771,0.123222,0.008060,-0.000783,0.001210,-0.000874,0.000705,-0.028003,0.025910
1738079383.327195,-0.494736,0.028857,0.000000,0.000000,1.018342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.327373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.060781,0.241028,-0.012864,0.197780,0.123164,0.008123,-0.002320,0.000502,0.002323,0.004250,-0.019046,0.037318
1738079383.330629,-0.494755,0.028845,0.000000,0.000000,1.018351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.330806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.060416,0.240979,0.081162,0.103249,0.123326,0.007876,-0.001919,0.001323,-0.027856,0.019277,-0.024912,-0.154954
1738079383.340694,-0.494781,0.028853,0.000000,0.000000,1.018338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.340859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.059804,0.240954,0.024068,0.188784,0.123068,0.009187,-0.001493,-0.000623,-0.019307,0.013820,-0.005494,-0.057174
1738079383.350751,-0.494790,0.028838,0.000000,0.000000,1.018327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.350883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.059395,0.240768,-0.022285,0.178477,0.123069,0.008888,-0.002157,-0.000429,-0.021024,0.007298,0.002227,-0.050322
1738079383.374705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.181854,-2.729285,35903.000000,-79.299591,,,,,,,,,,,,
1738079383.374786,,,,,,,,,,,,,-3.058767,0.240970,2.000000,-1.384039,0.122821,0.020385,0.012852,-0.009485,-0.047635,0.055534,-0.029626,-0.963209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.374801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.056750,0.242332,-0.040799,-2.000000,0.121705,0.062538,0.054868,-0.029436,-0.129124,0.096935,-0.117621,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.374808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.052674,0.246062,-2.000000,-2.000000,0.115772,0.080894,0.130696,-0.197382,-0.235333,0.028769,-0.206048,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.374814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.046817,0.252705,-2.000000,-2.000000,0.097214,0.035749,0.218797,-0.555431,-0.333237,-0.095260,-0.273953,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.374820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.036924,0.260684,-2.000000,-2.000000,0.060486,-0.055023,0.330308,-1.000000,-0.424355,-0.225132,-0.330546,-1.999999,,,,,,,,,,,,,,,,
1738079383.374833,,,,,,,,,,,,,,,,,,,,,,,,,-3.059395,0.240768,-0.022285,0.178477,0.123069,0.008888,-0.002157,-0.000429,-0.021024,0.007298,0.002227,-0.050322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.375156,-0.494756,0.028828,0.000000,0.000000,1.018321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.375336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.058649,0.240993,0.035376,0.320092,0.122691,0.010693,-0.000161,-0.002572,0.001562,0.015794,0.034754,0.100293
1738079383.375681,-0.494739,0.028837,0.000000,0.000000,1.018322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.375833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.058330,0.240934,0.025063,0.167316,0.123017,0.009400,-0.000469,0.000156,-0.013771,0.015844,0.025296,-0.021792
